"","SYMBOL","ID","logFC","P.Value"
"229018_at","METTL25","229018_at",-0.136270163440801,0.609630266119137
"1552696_at","NIPA1","1552696_at",-0.136274552355361,0.426401801744462
"235645_at","ESCO1","235645_at",-0.136281132152989,0.763851782012198
"221777_at","RITA1","221777_at",-0.136311237480049,0.625518065352789
"222894_x_at","NDUFAF5","222894_x_at",-0.136311339999148,0.586670492986804
"213637_at","DDX52","213637_at",-0.136318262415802,0.71301894293386
"212197_x_at","MPRIP","212197_x_at",-0.13637443434252,0.536294092143664
"223152_at","PPP1R12C","223152_at",-0.136374900677862,0.581078174498123
"209488_s_at","RBPMS","209488_s_at",-0.136451515808532,0.380615182400248
"205777_at","DUSP9","205777_at",-0.136457046252737,0.606626043465468
"202180_s_at","MVP","202180_s_at",-0.136462048468246,0.642463255635313
"226476_s_at","DCAF1","226476_s_at",-0.136474317301489,0.534765832437508
"224599_at","CGGBP1","224599_at",-0.136492226091891,0.842826606786543
"223555_at","GON4L","223555_at",-0.136500875765137,0.584715690407761
"203758_at","CTSO","203758_at",-0.136508457688766,0.699932800301285
"1558340_at","DIXDC1","1558340_at",-0.136558678626242,0.427247250464627
"207507_s_at","ATP5MC3","207507_s_at",-0.136563735838456,0.676712200407128
"231485_at","SLIT1-AS1","231485_at",-0.136571453134347,0.521040498563017
"200985_s_at","CD59","200985_s_at",-0.136601114155525,0.756679809588731
"1555816_at","THSD4","1555816_at",-0.136615441364781,0.358610101497886
"236036_at","INKA2-AS1","236036_at",-0.136662860737926,0.548407365147172
"1554409_at","RCC1L","1554409_at",-0.136705981466014,0.49019745937223
"222986_s_at","SHISA5","222986_s_at",-0.136709358995859,0.598289711484975
"244721_at","TP53INP1","244721_at",-0.136736730627133,0.545895979882853
"225952_at","FLYWCH1","225952_at",-0.136738661798822,0.612198543420067
"203308_x_at","HPS1","203308_x_at",-0.136767829984178,0.604960944241835
"220186_s_at","CDHR2","220186_s_at",-0.136768570832398,0.410279063895287
"224949_at","YIPF5","224949_at",-0.136777708139702,0.747439449661106
"1558390_at","ZNF599","1558390_at",-0.136792953085735,0.379857047771539
"564_at","GNA11","564_at",-0.136828744281101,0.49480093048149
"1562876_s_at","MIR4435-2HG","1562876_s_at",-0.136832078165031,0.201143592922717
"229644_at","PREP","229644_at",-0.136838926040959,0.496834894254781
"228973_at","DLG2","228973_at",-0.136847748095919,0.539195181705683
"206124_s_at","LLGL1","206124_s_at",-0.136856765877999,0.590229471199663
"218504_at","FAHD2A","218504_at",-0.136888093283307,0.509955960679279
"211185_s_at","SF3B1","211185_s_at",-0.136891488983654,0.788428183147592
"219376_at","ZNF322","219376_at",-0.136903981557935,0.664410165442331
"207036_x_at","GRIN2D","207036_x_at",-0.136953390193936,0.563496239800009
"229892_at","EP400P1","229892_at",-0.136955774058993,0.518121936589258
"1564876_s_at","FOXP2","1564876_s_at",-0.136971792337824,0.451369099484789
"1561707_at","LINC00895","1561707_at",-0.137002700105311,0.40935748783452
"201898_s_at","UBE2A","201898_s_at",-0.137022665112102,0.642633393323684
"233294_at","DENND2C","233294_at",-0.137033815325765,0.431204583703877
"1557874_at","GRID1-AS1","1557874_at",-0.137059413667802,0.367510170979464
"214926_at","SPTAN1","214926_at",-0.1371145885192,0.540508488367981
"1552932_at","NLRP6","1552932_at",-0.137143039725395,0.596963388612188
"211139_s_at","NAB1","211139_s_at",-0.137149159775546,0.597288010158441
"231049_at","LMO2","231049_at",-0.137150143538154,0.578322838738496
"209139_s_at","PRKRA","209139_s_at",-0.13717204327469,0.764090882252466
"234586_at","SARDH","234586_at",-0.137184050958221,0.58060760796717
"238839_at","OTX1","238839_at",-0.137195585621752,0.497619473954143
"241055_at","EPAS1","241055_at",-0.137212961201279,0.380106248818027
"222744_s_at","TMLHE","222744_s_at",-0.137216897834181,0.634343016471587
"89948_at","PCIF1","89948_at",-0.137244743554153,0.384309949748238
"228700_at","CXorf38","228700_at",-0.137256482968345,0.752830339335479
"210171_s_at","CREM","210171_s_at",-0.137285433470733,0.367037926496013
"233344_x_at","WDR97","233344_x_at",-0.1373118051878,0.533462100231808
"226599_at","FHDC1","226599_at",-0.137340911111622,0.613040626977583
"211956_s_at","EIF1","211956_s_at",-0.137340998965882,0.473390902709198
"219271_at","GALNT14","219271_at",-0.137358063023661,0.655204143307888
"231800_s_at","DMRT3","231800_s_at",-0.137359410738185,0.396547713205305
"205988_at","CD84","205988_at",-0.137411876427283,0.694506471984676
"238443_at","TFAM","238443_at",-0.137445956795236,0.537084545996016
"239870_at","SPATS1","239870_at",-0.137455525215462,0.486569215900118
"202630_at","APPBP2","202630_at",-0.137456351068026,0.790294599594336
"222497_x_at","NMD3","222497_x_at",-0.137456944019615,0.762161154261708
"226423_at","PAQR8","226423_at",-0.137470400235618,0.544582765913705
"231799_at","TANC2","231799_at",-0.137524229141368,0.485816810739537
"1553668_at","LRCH3","1553668_at",-0.137528868558361,0.587206286931465
"235266_at","ATAD2","235266_at",-0.137547924858777,0.573355085338657
"1555962_at","B3GNT7","1555962_at",-0.137550418800465,0.572259151203997
"232845_at","CDH23","232845_at",-0.137668958721179,0.563629726062806
"219857_at","PLEKHS1","219857_at",-0.137674065894442,0.335086431590985
"200812_at","CCT7","200812_at",-0.137703654567118,0.628909197966402
"227400_at","NFIX","227400_at",-0.137718153472722,0.681772175090653
"238864_at","VWA3A","238864_at",-0.13776134877866,0.595088038535079
"203447_at","PSMD5","203447_at",-0.1377783472147,0.70684964830192
"205759_s_at","SULT2B1","205759_s_at",-0.137825048065843,0.510730386959476
"224062_x_at","KLK4","224062_x_at",-0.137841897458312,0.669957780111571
"203784_s_at","DDX28","203784_s_at",-0.137846592291266,0.540211235540358
"242263_at","TMED5","242263_at",-0.137871895021481,0.753845114555308
"227911_at","ARHGAP28","227911_at",-0.137873930553731,0.376904064895018
"234920_at","ZNF7","234920_at",-0.137877371970487,0.331361279757891
"218518_at","FAM13B","218518_at",-0.137879217373951,0.799878441920107
"217270_s_at","DYRK1B","217270_s_at",-0.137897414890564,0.564551707514987
"224699_s_at","ESYT2","224699_s_at",-0.137900387722865,0.749816592348734
"231505_s_at","SFXN4","231505_s_at",-0.137905953791741,0.602722805888582
"1569138_a_at","SRCAP","1569138_a_at",-0.137913380214121,0.42719043407505
"203337_x_at","ITGB1BP1","203337_x_at",-0.137922867562465,0.720446705926155
"205972_at","SLC38A3","205972_at",-0.137947387032948,0.574966864880827
"228833_s_at","LINC00938","228833_s_at",-0.137984418016373,0.480971515108459
"1566101_at","TTLL5","1566101_at",-0.137999697102296,0.373746685923307
"208141_s_at","DOHH","208141_s_at",-0.138018141232619,0.645762836492469
"219948_x_at","UGT2A3","219948_x_at",-0.138050137199218,0.281225602579662
"240880_at","LOC101927089","240880_at",-0.138093566257063,0.399629727210994
"237514_at","LINC01210","237514_at",-0.138116625824973,0.333339887833744
"224715_at","WDR34","224715_at",-0.138126889665251,0.536278113611159
"221240_s_at","B3GNT4","221240_s_at",-0.138135990464356,0.570837293114243
"202582_s_at","RANBP9","202582_s_at",-0.138136145456894,0.769163790124608
"220229_s_at","AP4E1","220229_s_at",-0.138144157210069,0.394527069652287
"227169_at","DNAJC18","227169_at",-0.138190602499843,0.432423522869367
"1557418_at","ACSL4","1557418_at",-0.138192760956377,0.695816325199065
"223271_s_at","CTDSPL2","223271_s_at",-0.13820119276804,0.721693426289111
"231335_at","MS4A6E","231335_at",-0.138211207585597,0.375204652606614
"225800_at","JAZF1","225800_at",-0.13823022877984,0.755766015602243
"229023_at","SFT2D3","229023_at",-0.138283409931273,0.601813140386841
"206005_s_at","CEP162","206005_s_at",-0.138319174535969,0.492419424411064
"207707_s_at","SEC13","207707_s_at",-0.138322383897695,0.471291231966754
"207234_at","RFX3","207234_at",-0.138329520202223,0.451660364026218
"212809_at","NFATC2IP","212809_at",-0.138341333253976,0.546563545834559
"1555351_s_at","PPHLN1","1555351_s_at",-0.138351862810987,0.527440667988593
"209999_x_at","SOCS1","209999_x_at",-0.138491189208865,0.644138469880896
"227224_at","RALGPS2","227224_at",-0.138506758492851,0.80989442964099
"222655_s_at","IMPAD1","222655_s_at",-0.138512069975528,0.526599355509097
"217678_at","SLC7A11","217678_at",-0.138527579015866,0.493177764552091
"236187_s_at","PPIL6","236187_s_at",-0.138545234199551,0.515006888022851
"230255_at","GABRD","230255_at",-0.138575761211067,0.520878745357532
"1558711_at","FAM13A-AS1","1558711_at",-0.138609852440227,0.641052052687116
"202462_s_at","DDX46","202462_s_at",-0.138629465818566,0.612220374234301
"1569097_at","TP53BP1","1569097_at",-0.138647444742131,0.5528931571251
"227658_s_at","PLEKHA3","227658_s_at",-0.138648224152027,0.498010705536262
"207112_s_at","GAB1","207112_s_at",-0.138676851856852,0.486949500307064
"201435_s_at","EIF4E","201435_s_at",-0.138687109262708,0.798487113197254
"236589_at","ZNF701","236589_at",-0.138711557866509,0.465826454678175
"201644_at","TSTA3","201644_at",-0.138715223933112,0.685877163816311
"218569_s_at","KBTBD4","218569_s_at",-0.138730925494542,0.610056044964006
"243697_at","MOXD1","243697_at",-0.138739799982722,0.400116793817787
"216627_s_at","B4GALT1","216627_s_at",-0.138739966868382,0.49889587644166
"237804_at","DNAH11","237804_at",-0.13874056117983,0.282224721431264
"204189_at","RARG","204189_at",-0.138744835712292,0.63731140249919
"204432_at","SOX12","204432_at",-0.138782471864608,0.570706092646124
"211238_at","ADAM7","211238_at",-0.138783627122331,0.404864533122288
"221190_s_at","RMC1","221190_s_at",-0.138869104374243,0.56271654571991
"215186_at","TBC1D30","215186_at",-0.138880881858649,0.541136003670591
"232442_at","BCAR1","232442_at",-0.138881201483554,0.438503243704412
"218205_s_at","MKNK2","218205_s_at",-0.138930911359846,0.635951155200665
"200983_x_at","CD59","200983_x_at",-0.138971302067796,0.713963533457555
"213556_at","PINLYP","213556_at",-0.139010150770631,0.499703463193297
"200028_s_at","STARD7","200028_s_at",-0.139016799641514,0.706739401083169
"208399_s_at","EDN3","208399_s_at",-0.13901989679655,0.421472710254056
"224864_at","SRA1","224864_at",-0.139024752610815,0.529980092443126
"201932_at","LRRC41","201932_at",-0.139133256200505,0.545757676064718
"213294_at","EIF2AK2","213294_at",-0.139134256236425,0.831073532412522
"218414_s_at","NDE1","218414_s_at",-0.13913607595182,0.664597353755549
"237224_at","LINC00853","237224_at",-0.139170162077457,0.657659288904518
"211022_s_at","ATRX","211022_s_at",-0.13919191118281,0.623522482185416
"1563298_at","LINC01831","1563298_at",-0.139211754794783,0.507829526871844
"209849_s_at","RAD51C","209849_s_at",-0.13921919504363,0.70399480633366
"227213_at","ADAT2","227213_at",-0.139221481915675,0.642121318822849
"203318_s_at","ZNF148","203318_s_at",-0.139238368259004,0.661659132800503
"201343_at","UBE2D2","201343_at",-0.13928256259724,0.725603566940864
"228424_at","NAALADL1","228424_at",-0.139288494385513,0.483662272412743
"37226_at","BNIP1","37226_at",-0.13928913113062,0.333222482476488
"238736_at","REV3L","238736_at",-0.139318237051665,0.778414073001754
"226730_s_at","USP37","226730_s_at",-0.139328533765398,0.647614224714097
"223461_at","TBC1D7","223461_at",-0.139344306214521,0.675674321924314
"223297_at","AMMECR1L","223297_at",-0.139386566653653,0.737208936986836
"208359_s_at","KCNJ4","208359_s_at",-0.139386729893662,0.501670165437513
"211365_s_at","PCDHA2","211365_s_at",-0.139391435143874,0.42760443114566
"201374_x_at","PPP2CB","201374_x_at",-0.139404761773109,0.559689453646119
"231958_at","TAMM41","231958_at",-0.139406202460642,0.639605512700728
"236813_at","MORN4","236813_at",-0.139409712088554,0.523001102208773
"207729_at","CDH9","207729_at",-0.139414036945347,0.457044548583107
"216021_s_at","GLRA3","216021_s_at",-0.139414640676158,0.354229860843338
"213309_at","PLCL2","213309_at",-0.139419529266826,0.643491524356259
"203141_s_at","AP3B1","203141_s_at",-0.13944332571318,0.682398277241936
"1553858_at","ZBTB3","1553858_at",-0.139495425598235,0.462789149165747
"240017_at","PCBP1-AS1","240017_at",-0.139501549662109,0.644942971265523
"217917_s_at","DYNLRB1","217917_s_at",-0.139501808231485,0.589222439323984
"200786_at","PSMB7","200786_at",-0.139505182827239,0.619252974417848
"212228_s_at","COQ9","212228_s_at",-0.139534204201388,0.55804908926739
"239004_at","SQSTM1","239004_at",-0.139542979731949,0.647139137358951
"1559399_s_at","ZCCHC10","1559399_s_at",-0.139544629809297,0.768385871769963
"219400_at","CNTNAP1","219400_at",-0.139548865639892,0.504808790164698
"238821_at","CSTF2","238821_at",-0.139549922860611,0.44950839689112
"215511_at","TCF20","215511_at",-0.139562912374842,0.58516075500641
"231579_s_at","TIMP2","231579_s_at",-0.139569710482233,0.6460451334779
"216972_at","SPAM1","216972_at",-0.139582100755754,0.428286502471729
"214507_s_at","EXOSC2","214507_s_at",-0.139583954041226,0.438045188704972
"225270_at","NEO1","225270_at",-0.13961527546002,0.54210770019313
"223306_at","EBPL","223306_at",-0.139619338344189,0.720811465776298
"201331_s_at","STAT6","201331_s_at",-0.139633778325493,0.623968741256194
"213286_at","ZFR","213286_at",-0.139665210769289,0.742366807983206
"1553449_at","LINC00304","1553449_at",-0.139686298118727,0.564351262897251
"213713_s_at","GLB1L2","213713_s_at",-0.139759904300012,0.561368246006587
"242761_s_at","ZNF420","242761_s_at",-0.139761652541949,0.760248530718012
"220481_at","GPR75","220481_at",-0.139794018920203,0.418972510966915
"202748_at","GBP2","202748_at",-0.13980059798596,0.645616277463948
"234066_at","IL1RL1","234066_at",-0.139810250402057,0.524025818347647
"224242_at","GALP","224242_at",-0.139810643870615,0.338474250855694
"212863_x_at","CTBP1","212863_x_at",-0.139818391884603,0.693618509770872
"1555803_a_at","NKAPD1","1555803_a_at",-0.139823659570118,0.615402963449914
"217075_x_at","KMT2B","217075_x_at",-0.139828402146823,0.283773332720441
"208233_at","PDPN","208233_at",-0.139847002594432,0.349434559132178
"1561806_at","LINC02065","1561806_at",-0.139871996610219,0.601542964500762
"216399_s_at","SCAPER","216399_s_at",-0.139884427353805,0.57851814916978
"1552792_at","SOCS4","1552792_at",-0.139909835887045,0.336158090364455
"226981_at","KMT2A","226981_at",-0.139938448058295,0.681789043163074
"211211_x_at","SH2D1A","211211_x_at",-0.139940330173916,0.576582435812219
"231295_at","ME3","231295_at",-0.139951875269623,0.50268630978057
"228436_at","KCNC4","228436_at",-0.139958519773431,0.504036044157809
"223723_at","MELTF","223723_at",-0.139966123920937,0.431805304647582
"223702_x_at","FTCD","223702_x_at",-0.13999457989189,0.593372023557164
"1567286_at","OR5L2","1567286_at",-0.14001051351672,0.583449843749704
"1555907_at","AGAP2-AS1","1555907_at",-0.140010947846094,0.6405525722784
"222523_at","SENP2","222523_at",-0.14001951703759,0.661255035341363
"219531_at","CEP72","219531_at",-0.140034156183413,0.555255766982445
"213923_at","RAP2B","213923_at",-0.140055699107776,0.648072646158919
"227256_at","USP31","227256_at",-0.140056518725376,0.564148205529607
"219017_at","ETNK1","219017_at",-0.140056740407748,0.759647984495941
"218408_at","TIMM10","218408_at",-0.140066011365844,0.594031877243127
"201875_s_at","MPZL1","201875_s_at",-0.140122416240388,0.650962181677399
"1554160_a_at","ZNF446","1554160_a_at",-0.140142833570241,0.421492772647375
"225226_at","STRIP1","225226_at",-0.140228785575326,0.543155910651383
"235703_at","PLB1","235703_at",-0.140236461001614,0.426260543866803
"241385_at","LARP7","241385_at",-0.140265317752916,0.715267932881061
"220731_s_at","NECAP2","220731_s_at",-0.140289224484764,0.60812186115865
"1569303_s_at","RGS20","1569303_s_at",-0.140304148444812,0.507552280082759
"203916_at","NDST2","203916_at",-0.140310696219236,0.438083479101468
"228871_at","ALG14","228871_at",-0.140341705827248,0.518052887466658
"1555567_s_at","LMOD3","1555567_s_at",-0.140352939914622,0.405623209177542
"210455_at","R3HCC1L","210455_at",-0.140380968895471,0.426463664294044
"202123_s_at","ABL1","202123_s_at",-0.140399516794257,0.574642424373798
"229266_at","SHISA6","229266_at",-0.140416345043737,0.360983099984241
"228049_x_at","SNHG19","228049_x_at",-0.14043906528581,0.665835012947948
"1561185_at","TTTY7","1561185_at",-0.140477611143675,0.473061498307944
"227026_at","MPHOSPH8","227026_at",-0.140479364627672,0.619304689147431
"239224_at","FBXL20","239224_at",-0.140489870711519,0.54066447977359
"225534_at","SMIM19","225534_at",-0.140498652275205,0.773788883568972
"237354_at","PDXDC1","237354_at",-0.140527940362734,0.383289240778151
"215129_at","PIK3C2G","215129_at",-0.1405314175864,0.464187336933313
"213107_at","TNIK","213107_at",-0.140535951771712,0.565876551075576
"239743_at","SP8","239743_at",-0.14055282855951,0.558294481041611
"208253_at","SIGLEC8","208253_at",-0.14057404631086,0.591228637607297
"211114_x_at","GEMIN2","211114_x_at",-0.140575123777171,0.483821226393814
"230620_at","USP27X","230620_at",-0.140628677155342,0.491061746418946
"225404_at","SMIM12","225404_at",-0.140631090000098,0.502858517993135
"230293_at","MEAF6","230293_at",-0.140637260270579,0.418057054158541
"241146_at","MAGI2-AS2","241146_at",-0.140652352411151,0.439005713451208
"203229_s_at","CLK2","203229_s_at",-0.140675695713701,0.590314860927594
"227516_at","SF3A1","227516_at",-0.140720533982527,0.61428543747029
"206872_at","SLC17A1","206872_at",-0.140732521087833,0.578620222586571
"1554938_a_at","ACOT11","1554938_a_at",-0.140741619083016,0.612330092435047
